State_Name,State_ab,Median,Stdev,ALand,AWater
Ohio,OH,238291,69644.3254233273,25300439.125,126344.0
Alabama,AL,152268,168750.266764257,31211411.0,52083.0
Oklahoma,OK,300000,70179.9232261599,6851893.0,9405.0
Virginia,VA,300000,70597.4696267585,5027797.0,12966.666666666666
Pennsylvania,PA,103883,121628.97501756801,26311722.0,253129.0
West Virginia,WV,94061,61913.2382999408,3892946.4,94021.4
North Dakota,ND,93833,63685.9135119367,669317.0,0.0
Colorado,CO,81987,87237.7607845024,1948357.0,14811.5
New York,NY,273327,119476.412206802,4102635.0,84822.0
Ohio,OH,92678,100352.998574592,1520677.0,126383.0
West Virginia,WV,300000,82551.93137145259,5991194.857142857,973.1428571428571
Ohio,OH,108608,140138.51406593,12128208.0,0.0
North Carolina,NC,300000,42368.1346036722,28938766.0,21791.0
South Dakota,SD,97198,66597.7037528783,2942923.5,0.0
Puerto Rico,PR,24971,51526.230208177694,8741268.666666666,46464.666666666664
Texas,TX,300000,27163.667043613397,779507.0,0.0
Alabama,AL,59792,72519.95894321559,9786878.0,46596.0
Tennessee,TN,93448,75384.1828912162,11699494.0,0.0
Washington,WA,109651,125543.170327346,7347655.0,113543.0
Wisconsin,WI,82477,97136.0112656941,5324426.0,60577.0
Massachusetts,MA,116109,117732.65275360801,49599617.5,10491408.5
Nevada,NV,55411,51785.5930677841,6400003.0,0.0
Virginia,VA,242799,214183.416140748,6573657.0,170701.0
Texas,TX,103845,96322.2792334518,3255912.4,11825.8
Connecticut,CT,131464,160297.454653208,4131666.0,0.0
New York,NY,85397,61197.85080212731,15870773.5,824227.0
North Carolina,NC,74539,98022.77283321961,5597420.0,11829.0
Massachusetts,ME,268584,57357.081238091,5838377.75,2509982.0
Alaska,AK,300000,74969.5485500754,69890025.0,106542449.0
Virginia,VA,250000,44520.026741040194,10482987.0,6756.0
Oklahoma,OK,85044,109828.426505814,58458424.0,254717.0
North Dakota,ND,300000,231204.64019248102,555689.0,0.0
Illinois,IL,81820,119176.830716768,3774477.0,18101.0
Iowa,IA,118125,167407.637745036,4173501.0,0.0
Illinois,IL,90729,136879.432927829,6210333.0,126529.0
Texas,TX,94387,145002.58653847,5587845.0,216128.5
Louisiana,LA,27723,81928.7347420512,14969848.0,258376.0
New York,NY,146069,18250.1866465109,6300760.0,145873.5
West Virginia,WV,300000,86530.0292816929,10808418.714285715,106276.0
Michigan,MI,154080,164485.816145763,86195977.0,72556.0
Virginia,VA,73930,106204.192465008,18660560.0,336343.0
Iowa,IA,78127,66498.3838667668,1293533.0,8478.5
Virginia,VA,250000,48103.5202692917,10044628.0,43247.0
Texas,TX,138662,157681.138230629,24965680.0,391684.0
Missouri,MO,92436,106192.804416614,9534875.0,130173.0
South Dakota,SD,99152,58054.6133664502,1282446.5,13560.25
Pennsylvania,PA,99859,124955.894887387,4261733.0,0.0
Ohio,OH,88084,89354.2039049181,6705109.333333333,38030.555555555555
West Virginia,WV,300000,87090.3385180084,70710133.0,806750.0
Washington,WA,106552,134623.152700674,57690704.0,530889.0
Maryland,MD,89278,111922.75636408401,4998900.0,146099.0
Ohio,OH,300000,69432.0315435559,613907.5,55821.0
Florida,FL,32122,43903.0531696805,148852579.0,591005.0
California,CA,160878,167483.231313139,11790081.0,0.0
Wisconsin,WI,72017,76703.7674158763,4514912.0,0.0
Michigan,MI,60370,68058.2296614417,2843504.0,25215.0
Michigan,MI,124396,156066.9537043,10623699.0,1739003.6666666667
Indiana,IN,85858,80287.8205615388,4354569.0,58284.0
Minnesota,MN,96692,119206.03786109801,36562294.0,3259199.0
Missouri,MO,76891,97843.2397164347,16050289.0,20503.0
Washington,WA,101536,123718.319748731,14063199.5,101405.0
Louisiana,LA,31309,39366.3843756185,4218685.0,0.0
Utah,UT,300000,70442.2076974083,3934852.3333333335,0.0
North Dakota,ND,114183,55930.223467710704,886991.0,3158.3333333333335
Missouri,MO,88866,107885.192129615,14780130.0,0.0
Utah,UT,300000,64017.1036151055,9797709.0,0.0
Michigan,MI,70606,91528.65391283731,5236738.0,640495.0
Idaho,ID,70345,76936.5230457422,2707514.0,0.0
Utah,UT,100922,93308.2944640832,7859547.0,207277.66666666666
Minnesota,MN,89367,76273.9075087036,6035002.0,175624.66666666666
North Dakota,ND,62200,69760.6737799044,8989973.0,0.0
Pennsylvania,PA,72497,86597.34263533799,433213.0,0.0
Colorado,CO,114870,136088.38368546302,36147690.0,486672.0
Nebraska,NE,99486,88283.7445595319,574733.8,203.2
Wisconsin,WI,227599,62396.0644301001,6530417.0,6433363.5
Illinois,IL,300000,51316.3044546605,1830821.0,0.0
New York,NY,300000,198700.00268276103,10504166.0,380880.0
Virginia,VA,144074,160964.22056820002,34998376.0,116300.0
New York,NY,128867,152155.070405494,2512353.0,12503.5
Georgia,GA,48933,71576.69212042,23124850.0,385435.0
Alabama,AL,300000,62166.3130019379,27343758.5,80831.0
Colorado,CO,81459,90182.7869780042,1139809.0,0.0
Florida,FL,300000,60984.4935332042,5179764.5,523340.0
Arizona,AZ,215727,199368.36013334,19798069.0,0.0
Illinois,IL,86408,112084.518166198,1492949.0,0.0
Kentucky,KY,78277,97930.12325970619,8468812.0,7341.0
Pennsylvania,PA,300000,73495.1147446522,2387797.6666666665,8049.0
Colorado,CO,74289,24906.6939183988,1348199.0,0.0
Kentucky,KY,83435,123813.699835394,6944185.0,26171.0
West Virginia,WV,115525,77597.6821645493,1734744.3333333333,0.0
Michigan,MI,53126,82899.6202971203,86496836.0,1713490.0
Pennsylvania,PA,61795,56165.8544116196,968843.0,14237.0
Maryland,MD,11707,33676.4781621227,1077060.0,0.0
Arkansas,AR,66722,63103.6419293151,12772835.0,193632.0
Florida,FL,46862,54651.630941427,10772790.5,304247.5
Minnesota,MN,43253,57381.834019793,3847855.0,0.0
Indiana,IN,87234,77439.77617026531,4842836.333333333,3260.3333333333335
New York,NY,251273,224299.49663728,285404.5,0.0
Wisconsin,WI,300000,99872.67643106151,30794904.615384616,108074.92307692308
Texas,TX,87932,95971.58802874539,13222660.0,41955.0
New Jersey,NJ,251615,220014.261696554,18928231.0,475468.0
Puerto Rico,PR,123588,9713.34463607042,3059973.0,5454.5
Missouri,MO,129742,153248.213528587,38666158.0,22627.0
California,CA,76466,66705.7681308173,15012811.0,0.0
Texas,TX,198699,191001.372482461,108528438.0,6523120.0
Georgia,GA,99461,124326.155098759,18069221.0,302527.0
Indiana,IN,300000,155623.625483751,6916671.0,21725.0
Texas,TX,83389,110550.56838721699,5270745.0,0.0
Minnesota,MN,97945,82451.2397765584,3404304.0,54276.333333333336
West Virginia,WV,75810,62514.067721406,5855212.0,149944.0
Pennsylvania,PA,135293,161419.896710676,2620112.6666666665,7147.666666666667
Wisconsin,WI,110617,85984.8229257649,4681722.666666667,317817.6666666667
New York,NY,92818,119705.841582786,1396712.0,179299.0
Wisconsin,WI,199608,190515.604148925,40760852.0,32437.0
Pennsylvania,PA,92134,63965.583131602194,1086087.5,0.0
Missouri,MO,75561,149947.96197938302,2502323.0,3576.0
New Jersey,NJ,130968,152952.11875098,6922761.0,2119.0
Kentucky,KY,43780,46820.28878433481,1160325.0,1897.0
North Dakota,ND,300000,42505.9805313557,1179419.6666666667,0.0
Arkansas,AR,70957,87127.0420741932,11231186.5,20869.0
Virginia,VA,132102,70085.3162641206,24364048.75,105861.75
Pennsylvania,PA,300000,36851.3818657655,5826846.0,32042.6
Minnesota,MN,114876,142896.344290328,97621901.5,10135671.5
Illinois,IL,108232,80017.885954168,11677471.666666666,52562.333333333336
California,CA,113232,64124.2810915143,50800305.5,0.0
South Dakota,SD,67494,55056.17130645269,1434643.0,0.0
Massachusetts,MA,116306,136048.563529067,9830833.0,934154.0
California,CA,95972,140039.822885063,28976945.0,0.0
New York,NY,72361,59256.8179589266,2536642.0,0.0
Oklahoma,OK,71581,60622.108198832306,981648.0,0.0
Missouri,MO,300000,172514.17569197,14890900.0,239303.0
North Dakota,ND,129000,49544.7801122155,1334790.0,11811.0
Illinois,IL,88364,148057.252590215,1539843.0,0.0
Arkansas,AR,80930,53334.1148261601,11772104.8,76259.6
Texas,TX,71784,32650.402182873502,754072.0,0.0
Missouri,MO,300000,95709.0179206145,12635109.5,405265.5
Arizona,AZ,36946,40149.3965642165,13010725.0,152307.0
West Virginia,WV,80153,64264.416935774,9152378.0,95014.0
Wisconsin,WI,90906,121605.700066163,14656156.0,335310.0
Montana,MT,300000,30907.342191770498,8863360.0,0.0
Indiana,IN,91942,111223.51911226599,2823482.0,28432.0
New York,NY,86631,109184.324069571,50042596.0,26601.0
Virginia,VA,300000,71443.7617107129,11393107.5,29816.5
Alabama,AL,66581,105150.212816442,14663106.0,0.0
California,CA,258260,90605.6903110401,8331462.0,662.0
New Jersey,NJ,84808,34456.1829615779,4792446.0,0.0
Iowa,IA,300000,106047.50413305,2827948.0,0.0
Utah,UT,64198,131647.33074502,18168350.0,1700510.0
New York,NY,80292,94640.3200945709,4563682.0,392265.0
Maine,ME,114706,147710.905503261,7584919.0,301143.0
Georgia,GA,34588,45872.0711171821,12368304.0,7576131.0
Oklahoma,OK,99415,125426.375560042,35191332.0,1577641.0
Idaho,ID,80074,106914.635970524,90794589.0,104449.0
Texas,TX,75850,115180.17152608301,49073037.0,662252.0
Ohio,OH,86289,103675.556769065,1352705.0,23680.0
California,CA,69228,43920.9160496433,1559876.0,0.0
Florida,FL,70296,64311.1650801885,523945.0,0.0
Washington,WA,68950,83681.6385212121,26577379.0,0.0
Iowa,IA,300000,95452.94782259759,14442943.5,4843889.0
Florida,FL,79399,93184.2764743819,21421629.0,956143.0
South Carolina,SC,125200,156410.775674182,46937620.0,661772.0
Kentucky,KY,150583,168611.54436372302,4392027.5,64448.5
Colorado,CO,300000,87888.8836123433,3264563.0,35690.6
Florida,FL,222028,46235.406448023095,6792550.375,1541693.375
Florida,FL,130786,164481.998274199,7204345.0,8819729.0
Georgia,GA,300000,53640.072664488,35979523.0,0.0
Florida,FL,79553,97905.8698827891,33783946.5,7698670.5
South Dakota,SD,113093,153998.708371868,8077062.0,119715.0
Louisiana,LA,70989,77019.2511325497,15948349.0,13393.0
Ohio,OH,76415,47680.35908014941,3013536.0,53283.0
Kansas,KS,79857,115141.71558299099,14370342.0,96824.0
Oklahoma,OK,86423,55465.008683707005,648243.0,0.0
Kentucky,KY,300000,44698.774271377195,18572308.0,25793.5
North Dakota,ND,31252,65998.1301984095,22274127.0,633981.0
Oklahoma,OK,74474,81106.3133130926,18469849.0,608570.0
Georgia,GA,51697,71541.4878603245,19380895.0,37802.0
Florida,FL,119486,46283.575454365,7371390.0,112281.5
Maryland,MD,184176,181910.638498598,17318213.5,2066638.0
Florida,FL,86089,144425.363068455,6208258.0,0.0
Texas,TX,159286,97406.5189286774,4864526.0,678.0
North Dakota,ND,105084,122748.873902904,163353.0,0.0
Alaska,AK,5278,9547.98844190869,22654463.0,656079.0
Montana,MT,53806,37931.5891718629,18362273.0,183657.0
Indiana,IN,85486,76421.2720389013,7504912.0,17842.0
Pennsylvania,PA,90826,97962.6325598667,4452006.5,338022.0
Oregon,OR,69967,89857.8499696616,2029707.0,0.0
Rhode Island,RI,300000,202699.994605113,9306704.0,18733.5
Ohio,OH,69558,96120.2117498092,19544712.0,564949.0
Arkansas,AR,62585,120688.217558295,2677304.0,0.0
Wisconsin,WI,300000,62316.9515748307,1125414.75,341461.25
South Carolina,SC,77953,111128.298703786,18142582.0,88798.0
California,CA,153137,165147.394403345,23497244.0,33638.0
North Carolina,NC,98298,138327.679655199,4204463.0,17783.0
Michigan,MI,95604,63784.540610605,1800977.6666666667,21840.333333333332
Wisconsin,WI,82983,88770.31528696381,4043630.0,135818.0
Illinois,IL,300000,193408.800212824,4510005.0,0.0
Pennsylvania,PA,82246,89692.4083381312,4040617.6666666665,3912.3333333333335
Pennsylvania,PA,300000,94543.3402910064,2210255.25,21711.5
Massachusetts,MA,140275,158007.802480014,64865527.0,3789373.0
Indiana,IN,86638,86819.8531326989,1283195.0,10170.0
Michigan,MI,127376,122634.324862908,7856226.0,132574.0
Missouri,MO,300000,89824.74454693981,342783.0,0.0
South Dakota,SD,118532,98645.4047408672,6408243.444444444,78893.77777777778
Virginia,VA,106950,93040.98308318,15567726.454545455,202552.54545454544
Kentucky,KY,94192,121989.13181436699,2092557.0,1153894.0
Illinois,IL,79608,60208.5169706034,1253844.0,0.0
New Jersey,NJ,251915,224531.98175190898,24383136.0,1214222.0
New York,NY,231073,205336.274410801,4250138.0,0.0
Louisiana,LA,52635,73273.7650408787,11319675.0,113123.0
North Carolina,NC,43622,91915.1842063013,4181448.0,41926.0
Texas,TX,91582,64923.38918185639,7812690.0,3249053.6
Colorado,CO,300000,114339.10335469099,7624784.0,36069.0
Colorado,CO,300000,92205.5048736737,12294567.0,0.0
Minnesota,MN,74755,93947.093251192,3779662.0,98523.0
Montana,MT,52688,54893.170651693894,4202813.0,70170.0
Ohio,OH,63581,83711.409643969,2393282.0,0.0
Delaware,DE,111380,135007.128804353,4978127.0,0.0
Maryland,MD,183306,182462.35444084601,28683227.4,194621.8
Virginia,VA,115776,154050.374409141,14636952.5,89127.5
Pennsylvania,PA,300000,93681.8888297695,2663533.3333333335,44050.5
Wisconsin,WI,102625,98376.4562110731,6522085.333333333,0.0
Arizona,AZ,26503,32648.765581465,16719846.0,19920.0
Illinois,IL,120312,146834.99329794,17363005.0,644566.0
Pennsylvania,PA,109515,134633.46098498802,23604071.0,62666.5
New Jersey,NJ,102482,130418.463563026,5013827.0,4392.0
Pennsylvania,PA,250000,87978.0320970165,7476703.666666667,126431.66666666667
South Dakota,SD,80221,132481.026857284,2958295.0,0.0
Texas,TX,300000,8592.05453281237,13123000.4,1570507.4
Ohio,OH,88196,99534.2802090627,8723281.333333334,131135.0
Mississippi,MS,300000,61322.067416677804,2540789.0,20814.0
Indiana,IN,57804,93432.65816816641,4574536.0,3796.0
Montana,MT,300000,17997.4876913611,1905494.0,1579.0
Texas,TX,300000,82442.5678243009,4840777.5,45523.2
New York,NY,84726,92406.07860991449,8735438.0,37707.0
Arkansas,AR,42249,74806.2863927269,1315264.0,0.0
Minnesota,MN,94187,120687.980239577,26312575.0,1900025.0
Pennsylvania,PA,76132,63805.52793548309,4088267.0,0.0
Nebraska,NE,90419,168588.66771111198,644194.0,0.0
Wisconsin,WI,79097,91047.48483308981,7479154.666666667,174900.66666666666
Texas,TX,167524,174742.388122504,53493550.0,369881.0
Virginia,VA,44122,44761.9391162791,1651990.0,478467.0
Texas,TX,174582,176489.704698213,88515302.0,728400.5
Texas,TX,300000,82790.6396919202,3195025.0,0.0
Montana,MT,90623,90675.7717321457,737724.0,0.0
Montana,MT,300000,62603.5019402425,1735839.0,0.0
Virginia,VA,300000,82898.8508665763,4639049.25,81076.0
Missouri,MO,59314,108530.035537178,9446322.0,377213.0
Texas,TX,103125,111915.55219878,2027985.5,5266.5
Maryland,MD,300000,96762.34259206551,4622976.6,1901.8
Florida,FL,79510,70517.124808858,27686423.0,22141593.0
Colorado,CO,98324,120346.353614,19744951.0,481429.0
Mississippi,MS,300000,91793.65812623789,15704104.666666666,61314.0
New Mexico,NM,95969,8987.802301931559,3884503.3333333335,52314.0
Florida,FL,86125,95998.4455574417,15368346.0,2408470.0
Michigan,MI,93931,125634.08492266599,2350408.0,284441.0
Kentucky,KY,60619,105281.057335725,13129998.0,0.0
Texas,TX,61744,65124.5555168504,40161696.0,84107.0
Kentucky,KY,60852,57277.4196744827,26950869.5,138005.0
Maryland,MD,104496,125670.390031785,20973083.0,31874.0
Florida,FL,78820,105125.496797358,12041845.0,537101.0
Kansas,KS,81748,60562.6687664063,13202567.0,22057.0
Alabama,AL,85127,91939.27134179391,28186630.0,46399.0
Texas,TX,116599,136262.362683944,888054781.0,21556246.0
Arizona,AZ,67013,69011.4583160231,15757646.0,0.0
Minnesota,MN,300000,46947.3682014467,766794.0,0.0
Nebraska,NE,151001,163110.817398101,30738858.0,16509.5
Texas,TX,259054,229337.319553319,28414398.0,172919.0
New York,NY,240333,94127.783168126,9456066.166666666,604790.5
North Carolina,NC,105137,132055.89823867698,34139587.0,140014.0
Alabama,AL,83202,66762.2027760863,1636126.0,0.0
Nevada,NV,296064,170567.83197823,5815581.0,6106.0
North Dakota,ND,85770,47697.543779446794,987800.0,11284.666666666666
Tennessee,TN,83710,134702.78088058,19191042.333333332,109672.33333333333
South Carolina,SC,47536,51693.194831354806,7862913.0,19255.0
Oklahoma,OK,68453,60282.5469581388,1086396.0,0.0
Illinois,IL,227412,203951.48833177,4601737.0,605985.0
Ohio,OH,141243,157379.364582778,32184713.0,451703.0
Texas,TX,300000,88013.2449505404,5210250.0,20118.0
Virginia,VA,300000,92365.9132841768,32895668.666666668,1070417.4444444445
Maryland,MD,245599,218652.083721675,11472726.4,134199.6
Kansas,KS,110521,60370.0092923725,17528335.75,4163366.75
Texas,TX,73577,70809.7369506983,12585598.0,345739.0
Michigan,MI,99046,81898.0603685821,2622552.6666666665,79260.33333333333
Ohio,OH,300000,83083.4351705111,16026429.0,42261.0
Tennessee,TN,300000,93106.6391361567,28664256.5,927651.75
Montana,MT,82716,96875.7112348131,15147770.0,250630.0
New Mexico,NM,250000,61879.2981560725,10758713.0,8648.0
Pennsylvania,PA,85516,91466.50572607439,1212109.0,0.0
New Jersey,NJ,97650,121414.635213851,13004325.0,139288.0
New Mexico,NM,94262,121074.022676149,48971753.0,8320.0
Kansas,KS,88748,105098.196907425,4334802.5,0.0
Texas,TX,104955,153961.28601386,106576926.0,435622677.0
New York,NY,83277,89803.4793309667,662979.0,0.0
Ohio,OH,114545,123619.784097975,2423159.0,1835.0
Arizona,AZ,75378,99379.892372181,14843446.0,6825.0
Oklahoma,OK,76391,80139.5889126377,15702608.5,5870325.5
Oklahoma,OK,71781,69240.006650543,1295845.0,0.0
Texas,TX,300000,67109.4043214529,14183898.833333334,37860.5
Iowa,IA,111994,58897.516099711,16386058.333333334,15298.0
Kansas,KS,103898,123389.25713823,2465410.0,0.0
Montana,MT,89315,24939.782943247003,27800797.0,1289939.0
Massachusetts,MA,97092,111100.66575293301,32337890.5,1261977.0
Nevada,NV,150047,93281.73640471911,19112499.6,262184.2
Washington,WA,98005,82244.8423322399,6713549.0,46469.0
Ohio,OH,77510,98663.42894203169,18727409.0,157002.0
Oregon,OR,77909,96322.96529670301,2554879.0,989220.0
Texas,TX,300000,191291.942371548,147728408.0,324680.0
Iowa,IA,300000,64660.2925384793,1280261.0,0.0
Iowa,IA,97589,98241.49652471539,3471975.0,0.0
South Dakota,SD,121361,25593.7168865465,664954.0,3108.0
Indiana,IN,85395,76814.24174519599,5252446.5,0.0
Texas,TX,87768,70271.8716665297,4536302.333333333,58229.666666666664
Iowa,IA,85735,35156.002009969,2605052.0,0.0
Indiana,IN,73657,94815.88005050061,11716827.0,0.0
West Virginia,WV,68334,96837.28052472099,2991884.0,160745.0
South Carolina,SC,300000,98329.471123774,5124815.0,0.0
North Carolina,NC,300000,35795.290820103,67448700.0,361788.5
Virginia,VA,98898,144971.490311142,10125139.0,79746.0
Ohio,OH,251929,220583.36599388102,23224820.0,335337.0
Tennessee,TN,76511,127616.39949067801,26807080.0,0.0
Mississippi,MS,83018,132577.278958028,78289779.0,4906326.0
Alabama,AL,50462,53694.067834123,6522239.0,0.0
Minnesota,MN,81953,89585.6980149783,8504961.5,32110.0
South Dakota,SD,81981,83603.15495490169,510180.0,0.0
California,CA,30023,17289.7870903303,1503403.0,1757.0
Oklahoma,OK,76749,27040.7816741718,10745461.0,5994.0
Illinois,IL,59915,57856.6847785353,2641517.0,0.0
Idaho,ID,91702,103037.348506551,1589880.0,0.0
Ohio,OH,201475,95928.8807366687,16999723.8,1083475.0
Ohio,OH,105172,62836.0468799639,5734355.5,10582.5
Iowa,IA,74712,69796.8036480039,6209722.0,12058.0
Texas,TX,118821,96576.8933254125,80656827.0,4519223.714285715
Missouri,MO,68943,63609.1277569654,2255080.0,9909.0
Montana,MT,84435,23853.2165298167,5814499.5,20109.0
California,CA,300000,79603.6810683583,2341294.6666666665,0.0
Nebraska,NE,61570,74033.5618698703,1224668.0,90919.0
Nevada,NV,300000,42320.0083804427,10694836.5,0.0
Illinois,IL,92323,106870.583339325,966720.5,0.0
Wisconsin,WI,163550,171396.330755852,35673971.5,93372.5
Texas,TX,83280,119147.3219304,12525727.0,0.0
Oregon,OR,77553,91711.9940144823,999834.0,0.0
South Dakota,SD,300000,45929.060087297,1373654.0,0.0
Montana,MT,300000,41062.7074724664,5148132.0,0.0
West Virginia,WV,300000,157026.66283028,3317425.0,858462.0
Nebraska,NE,84452,98839.70697867221,2264016.0,0.0
New Jersey,NJ,127356,159615.049470483,5573837.0,111534.0
Louisiana,LA,164941,180077.550947505,8118259.0,0.0
Georgia,GA,300000,57628.6461850184,1995845.0,5385.0
Illinois,IL,250000,95848.83023256801,1382555.0,24966.666666666668
Pennsylvania,PA,163831,164799.653907585,5654989.0,0.0
Florida,FL,86726,112471.20291157301,33167259.0,6831920.0
North Carolina,NC,124589,141398.260401904,8993856.0,29415.0
